Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706406358,0.0003504560170087163,10486448128,0,0,0,0
1706406363,0.00042219852771034763,10486448128,0,0,0,0
1706406368,0.0003676935201517254,10486448128,0,0,0,0
1706406373,0.0003538350993305807,10486448128,0,0,0,0
1706406378,3.209116628056125,10486579200,18137832.17803721,39594151.222181685,0,0
1706406383,3.50570262627484,10486579200,20010259.34919864,43281853.56969402,0,0
1706406388,3.5314723392620544,10486472704,19843174.736495387,43426535.243741766,0,0
1706406393,3.547454395776232,10486472704,19735671.435059037,43511516.575840145,0,0
1706406398,3.5704641832030717,10486472704,19844902.223137096,43414570.39934129,0,0
1706406403,3.6011722144560485,10486472704,19909071.41311404,43404205.36680372,0,0
1706406408,3.5972068205078833,10486472704,19773881.191738255,43502244.19667337,0,0
1706406413,3.590507232449483,10486472704,19828215.26755032,43386461.46293569,0,0
1706406418,3.610886244362497,10486472704,19875373.68094351,43361477.550175875,0,0
1706406423,3.3472908332598816,10486472704,19844707.030676648,43252283.428739175,0,0
1706406428,3.580525356822247,10486472704,19864397.93064877,43435357.66219239,0,0
1706406433,3.5963124299986555,10486472704,19799477.242173996,43512437.1038986,0,0
1706406438,3.6001269364198447,10486472704,19854614.11803065,43354857.35246169,0,0
1706406443,3.5866499761202437,10486472704,19905676.13972765,43347601.53937241,0,0
1706406448,3.605530964803782,10486472704,19951166.168941982,43285450.72525597,0,0
1706406453,3.6071214880232914,10486472704,19852960.803290587,43405104.52455843,0,0
1706406458,3.6136925118432233,10486472704,19883425.431116164,43379207.88326701,0,0
1706406463,3.6040685745417305,10486472704,19862672.50509165,43402070.0610998,0,0
1706406468,3.6069505908911075,10486472704,19768787.72070626,43470314.00481541,0,0
1706406473,3.574324732070335,10486472704,19911341.687041562,43317292.176039115,0,0
1706406478,3.2586333954519002,10486472704,19888265.66833056,43186029.950083196,0,0
1706406483,3.610595252981315,10486472704,19871365.78690127,43390044.18377321,0,0
1706406488,3.6066286863873254,10486472704,19950170.3601108,43328511.278195485,0,0
1706406493,3.6068457622102925,10486472704,19863722.150814053,43383300.128534704,0,0
1706406498,3.594439739436578,10486472704,19857184.15492958,43362022.35915493,0,0
