Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706418603,0.000292052930798983,10486476800,0,0,0,0
1706418608,0.00029702569765195506,10486476800,0,0,0,0
1706418613,0.0002874364951728336,10486476800,0,0,0,0
1706418618,0.00031510486890738416,10486476800,0,0,0,0
1706418623,3.3276969829751217,10486607872,19123928.410256412,41750634.461538464,0,0
1706418628,3.39925824873605,10486607872,19896159.96484289,43375452.64776972,0,0
1706418633,3.4437145932673316,10486607872,19906740.127388533,43351770.70063694,0,0
1706418638,3.450285885613071,10486607872,19849390.673119225,43410477.78266608,0,0
1706418643,3.5084520159066366,10486607872,19828962.88581708,43411426.43438743,0,0
1706418648,3.487325250305449,10486607872,19948619.85324093,43251901.549123526,0,0
1706418653,3.541148711588505,10486607872,19803964.852379996,43406652.33982728,0,0
1706418658,3.5445344665585092,10486607872,19882591.175780334,43385841.58648205,0,0
1706418663,3.5513019420704657,10486607872,19865916.380297825,43366427.58959254,0,0
1706418668,3.5922544709742876,10486607872,19859219.487179488,43373889.43589743,0,0
1706418673,3.567619620568024,10486607872,19857987.08206687,43469925.27862209,0,0
1706418678,3.5498855982947104,10486607872,19862740.66924067,43392512.06563707,0,0
1706418683,3.5650521203724317,10486607872,19830202.641264345,43392817.27646677,0,0
1706418688,3.5313235044361906,10486607872,19897468.081405465,43312698.55627066,0,0
1706418693,3.5565510367133077,10486607872,19781666.666666668,43467634.90675991,0,0
1706418698,3.563279465412246,10486607872,19895922.586662523,43352341.831182964,0,0
1706418703,3.571373548131903,10486607872,19860721.862601798,43355542.49321362,0,0
1706418708,3.574238239213449,10486607872,19814899.17595734,43450094.037809014,0,0
1706418713,3.56587034774901,10486607872,19864730.450236965,43411375.197472356,0,0
1706418718,3.5940891634248238,10486607872,19877608.64505403,43411158.437240236,0,0
1706418723,3.5317121286531488,10486607872,19816131.87571922,43433968.46950518,0,0
1706418728,3.5547001730583054,10486484992,19898176.20452311,43392550.63913471,0,0
1706418733,3.5728279415462243,10486484992,19919688.460705783,43304494.912318684,0,0
1706418738,3.5470275044365467,10486484992,19890471.964501813,43359748.48729326,0,0
1706418743,3.579577710271523,10486484992,19848253.990284525,43408319.3962526,0,0
1706418748,3.5472840336002447,10486484992,19907018.024032045,43294626.61326213,0,0
1706418753,3.5901678396984056,10486484992,19892173.869346734,43339446.06365159,0,0
1706418758,3.5895368515942487,10486484992,19796764.481365066,43418922.76605299,0,0
1706418763,3.558793989841457,10486484992,19810198.707294554,43436982.08679593,0,0
1706418768,3.5642978883946053,10486484992,19884523.71651786,43388631.41741072,0,0
1706418773,3.541340495683101,10486489088,19919362.643171806,43354909.42731278,0,0
1706418778,3.567530900306097,10486484992,19853941.979522184,43393609.12520208,0,0
1706418783,3.54153296824357,10486484992,19899783.38590957,43348544.900105156,0,0
1706418788,3.5613966102235075,10486484992,19814757.188498404,43408865.01597444,0,0
1706418793,3.572957849013184,10486484992,19781256.954982296,43402588.26504805,0,0
1706418798,3.564704402510547,10486484992,19878942.653440792,43318572.07067576,0,0
1706418803,3.569992935415164,10486484992,19875165.285744637,43366886.12704483,0,0
1706418808,3.5603879313308107,10486484992,19816774.483550116,43438019.510329,0,0
1706418813,3.5662482757460894,10486484992,19871755.97377881,43356356.100655526,0,0
1706418818,3.5514273219611177,10486484992,19904718.41934787,43376708.91816022,0,0
1706418823,3.5248183355923874,10486484992,19859375.788735688,43349771.90932461,0,0
1706418828,3.556830245091086,10486484992,19921855.41982372,43346862.99675275,0,0
1706418833,3.5321666065899864,10486484992,20010342.094284523,43250530.45473509,0,0
1706418838,3.584180696653238,10486484992,19889045.46333914,43350051.460630685,0,0
1706418843,3.5654669477793512,10486484992,19814626.422673512,43491072.751617946,0,0
1706418848,3.5369124259701854,10486484992,19849032.766990293,43359723.0987055,0,0
1706418853,3.5921013695623167,10486484992,19846385.80054133,43426032.479700185,0,0
1706418858,3.546033535617554,10486484992,19867604.659014177,43404933.82849426,0,0
1706418863,3.5359880839308393,10486484992,19856950.858882364,43390016.742770165,0,0
1706418868,3.550102363595898,10486484992,19831585.403385356,43412205.10002198,0,0
1706418873,3.5476204624039833,10486484992,19936757.844878625,43303599.565818034,0,0
1706418878,3.5552246212529934,10486484992,19848151.454138704,43401415.65995526,0,0
1706418883,3.5470681694623343,10486484992,19885807.60013694,43358779.3563848,0,0
1706418888,3.5741136284672628,10486484992,19864114.795423698,43373612.177622646,0,0
1706418893,3.534338965325378,10486484992,19931122.51502543,43332294.96070273,0,0
1706418898,3.5915511601264405,10486484992,19871642.678243447,43354307.89781266,0,0
1706418903,3.5752514983034334,10486484992,19831024.745269287,43453893.4983018,0,0
1706418908,3.5350378981952,10486484992,19834639.07815631,43423936.67334669,0,0
1706418913,3.5364920078120794,10486484992,19787512.66891892,43400006.12331081,0,0
1706418918,3.5392647649263873,10486484992,19824722.28000832,43434977.74079467,0,0
1706418923,3.5662061526917053,10486484992,19856246.836510886,43421223.89066982,0,0
1706418928,3.5352554451043217,10486484992,19890742.67100977,43313724.46828894,0,0
1706418933,3.5748067391914398,10486484992,19739335.64301552,43566655.76496674,0,0
1706418938,3.5796774089733745,10486484992,19822114.492006186,43385108.990888774,0,0
1706418943,3.5648131339650218,10486484992,19880021.53846154,43449427.92899409,0,0
1706418948,3.5901044468205114,10486484992,19832920.99633252,43424619.19315404,0,0
1706418953,3.5498158353723355,10486484992,19925041.09589041,43338496.33072407,0,0
1706418958,3.552776009296237,10486484992,19852358.61684328,43387620.37553449,0,0
1706418963,3.52170995329338,10486484992,19888390.32527106,43337930.35863219,0,0
1706418968,3.531305089374592,10486484992,19841348.409435187,43389937.45942436,0,0
1706418973,3.5611150193156886,10486484992,19870631.25362179,43410772.64825188,0,0
1706418978,3.5705306821947604,10486484992,19907082.19409283,43338638.31223629,0,0
1706418983,3.5772077537045335,10486484992,19937776.156264033,43320243.37674001,0,0
1706418988,3.5380020034538107,10486484992,19876647.476492036,43401117.443868734,0,0
1706418993,3.5730163652284084,10486484992,19953511.818181816,43353728.86363636,0,0
1706418998,3.54704907106471,10486484992,19896476.053851247,43356322.886779964,0,0
1706419003,3.5381363082986397,10486484992,19879277.609529577,43375766.20230164,0,0
1706419008,3.5408837179531503,10486484992,19883748.624770798,43360940.15669279,0,0
1706419013,3.548912237412761,10486484992,19832171.850525845,43359086.820317745,0,0
1706419018,3.551981349672014,10486484992,19842723.74068218,43423156.539417215,0,0
1706419023,3.5007330201892284,10486484992,19912579.36654936,43309764.771253936,0,0
1706419028,3.5450741146107108,10486484992,19901718.66883117,43361723.21428572,0,0
1706419033,3.539122936312032,10486484992,19856126.663498096,43350610.50380228,0,0
1706419038,3.5757869598558063,10486484992,19890293.11504822,43357271.13702624,0,0
1706419043,3.5525895994710397,10486484992,19881159.417549167,43406222.95763994,0,0
1706419048,3.5595359754859768,10486484992,19915001.859678783,43342788.165680476,0,0
1706419053,3.5175777536465187,10486484992,19875967.29411765,43361039.058823526,0,0
1706419058,3.539483277456584,10486484992,19850090.612540778,43398066.32837985,0,0
1706419063,3.567192092209035,10486484992,19932060.300328486,43358856.64007509,0,0
1706419068,3.5661047595797943,10486484992,19877666.2283997,43288311.04432757,0,0
1706419073,3.5649220522574225,10486484992,19928533.141210373,43379778.097982705,0,0
1706419078,3.5646212534893227,10486484992,19898449.17102967,43335518.76090751,0,0
1706419083,3.553547830739404,10486484992,19874835.467980295,43335066.99507389,0,0
1706419088,3.561039889565067,10486484992,19879984.249149814,43389700.5548595,0,0
1706419093,3.518341444506465,10486484992,19842133.968609866,43431991.21823617,0,0
1706419098,3.56351607141143,10486484992,19910221.25393367,43358899.055918664,0,0
1706419103,3.5424440419777037,10486484992,19896919.68564309,43326676.634080894,0,0
1706419108,3.575854170567996,10486484992,19892759.646962233,43402801.72413793,0,0
1706419113,3.540866717058929,10486484992,19859879.924599435,43367538.3600377,0,0
1706419118,3.586998109388837,10486484992,19936283.658104517,43336477.19220549,0,0
1706419123,3.5695765015701157,10486484992,19893936.21647741,43354770.23435612,0,0
1706419128,3.559549775309922,10486484992,19933079.40033315,43344163.42772534,0,0
1706419133,3.5666481268215167,10486484992,19924730.504403524,43334513.05044035,0,0
1706419138,3.5128415541484808,10486484992,19814949.340914965,43447087.87800465,0,0
1706419143,3.5668395070787464,10486484992,19843166.802278277,43425397.23352319,0,0
1706419148,3.5351207619660165,10486484992,19818440.119123593,43415794.511806004,0,0
1706419153,3.5399699156846625,10486484992,19867197.71723122,43415285.53019145,0,0
1706419158,3.5330854794009516,10486484992,19896143.57053683,43362738.327091135,0,0
1706419163,3.5385501829493053,10486484992,19922639.727195226,43370156.010230176,0,0
1706419168,3.5720476433915267,10486484992,19887065.302911095,43409634.5397325,0,0
1706419173,3.5342408828144194,10486484992,19833058.180317722,43399189.80812874,0,0
1706419178,3.543025708044287,10486484992,19954456.09861592,43384212.80276817,0,0
1706419183,3.5177543139061496,10486484992,19941621.96219622,43346032.40324032,0,0
1706419188,3.525699982913576,10486484992,19987861.809988737,43285415.88434097,0,0
1706419193,3.5464274436572056,10486484992,19856413.238852404,43418039.40546146,0,0
1706419198,3.519014909252298,10486484992,19880802.973152876,43381535.61127136,0,0
1706419203,3.5516778776396256,10486484992,19901196.97696737,43405748.0806142,0,0
1706419208,3.5384287920614326,10486484992,19838912.235979605,43399283.503277496,0,0
1706419213,3.5635353189064607,10486484992,19886833.29369798,43382392.627824016,0,0
1706419218,3.5473720912266558,10486484992,19906702.251552794,43383438.08229814,0,0
1706419223,3.5531394239882426,10486484992,19910844.50063211,43375846.554993674,0,0
1706419228,3.491742141563582,10486484992,19961804.926387317,43312646.65911665,0,0
1706419233,3.5460401022966375,10486484992,19953894.035900407,43270291.256514184,0,0
1706419238,3.552618461885609,10486484992,19849471.716357775,43435926.83319903,0,0
1706419243,3.518816998594828,10486484992,19861402.38764045,43353822.33146067,0,0
1706419248,3.550459509319566,10486484992,19833919.581151832,43473312.46073298,0,0
1706419253,3.52712186853363,10486484992,19963371.241830062,43211662.37161531,0,0
1706419258,3.571774744215284,10486484992,19947176.41088104,43315228.78603329,0,0
1706419263,3.5012663984408303,10486484992,19866456.70906853,43336702.91341814,0,0
1706419268,3.552213821238529,10486484992,19912957.65056395,43336717.81230049,0,0
1706419273,3.4844730924048384,10486484992,19909840.815563038,43357071.64234942,0,0
1706419278,3.5495949066625796,10486484992,19864420.7147814,43415235.07980569,0,0
1706419283,3.5385660880594947,10486484992,19891641.025641024,43463325.56332556,0,0
1706419288,3.489228264617265,10486484992,19924903.904511433,43337037.628970265,0,0
1706419293,3.5637832951072763,10486484992,19871631.597404875,43397747.6766614,0,0
1706419298,3.482828891886159,10486484992,19879696.61755551,43302291.761776306,0,0
1706419303,3.5407332904507256,10486484992,19967461.782807227,43296892.39626762,0,0
1706419308,3.5758783110239225,10486484992,19958750.98425197,43360855.511811025,0,0
