Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706577951,55.733223624784735,13824000,0,0,0,0
1706577956,6.275682409214339,12464128,0,0,0,0
1706577961,0.597701558390935,13291520,0,0,0,0
1706577966,1.0002227111327777,12980224,0,0,0,0
1706577971,0.9996094801223512,12775424,0,0,0,0
1706577976,0.9999368175878278,12775424,0,0,0,0
1706577981,1.0000414417741943,12754944,0,0,0,0
1706577986,0.9993190413914814,12754944,0,0,0,0
1706577991,0.9994464885356293,12754944,0,0,0,0
1706577996,0.9996936218219886,12754944,0,0,0,0
1706578001,0.9997250455228839,12754944,0,0,0,0
1706578006,1.0000775996939026,12754944,0,0,0,0
1706578011,0.9991879429078322,12754944,0,0,0,0
1706578016,1.0002802163983193,12754944,0,0,0,0
1706578021,0.9997855964621741,12754944,0,0,0,0
1706578026,0.9995416857140776,12754944,0,0,0,0
1706578031,0.9997553133648323,12754944,0,0,0,0
1706578036,1.000228266810732,12754944,0,0,0,0
1706578041,0.99926472171782,12754944,0,0,0,0
1706578046,1.0003515788170565,12754944,0,0,0,0
1706578051,0.9994192616111053,12754944,0,0,0,0
1706578056,0.999508280164133,12754944,0,0,0,0
1706578061,0.9997215556856788,12754944,0,0,0,0
1706578066,1.0002317756318504,12754944,0,0,0,0
1706578071,0.9996188148987359,12754944,0,0,0,0
1706578076,0.9999946263210763,12754944,0,0,0,0
1706578081,1.5504526830102738,12886016,0,0,0,0
1706578086,1.9983858472346445,12886016,0,0,0,0
1706578091,2.0003867784729197,12886016,0,0,0,0
1706578096,1.999436842176972,12886016,0,0,0,0
1706578101,2.0007887400578204,12886016,0,0,0,0
1706578106,2.0001343589199494,12869632,0,0,0,0
1706578111,1.9993282378826098,12869632,0,0,0,0
1706578116,1.9997727718792748,12869632,0,0,0,0
1706578121,1.999805753669726,12869632,0,0,0,0
1706578126,2.0001062948514634,12869632,0,0,0,0
1706578131,1.9993462156135653,12869632,0,0,0,0
1706578136,1.9988713062473675,12869632,0,0,0,0
1706578141,2.000159054296155,12869632,0,0,0,0
1706578146,1.9997466079789692,12869632,0,0,0,0
1706578151,2.000321314661869,12746752,0,0,0,0
1706578156,2.0005653542182342,12746752,0,0,0,0
1706578161,1.9996687592493343,12746752,0,0,0,0
1706578166,2.000014097191436,12746752,0,0,0,0
1706578171,1.9991506629917586,12746752,0,0,0,0
1706578176,2.00080953949973,12746752,0,0,0,0
1706578181,2.0000158015140372,12746752,0,0,0,0
1706578186,1.999245916634499,12746752,0,0,0,0
1706578191,2.0004321013948014,12746752,0,0,0,0
1706578196,1.9995881327775025,12746752,0,0,0,0
1706578201,2.5367805647713504,12877824,0,0,0,0
1706578206,3.0010696073361602,12877824,0,0,0,0
1706578211,2.9986743211442155,12877824,0,0,0,0
1706578216,2.9997978952380504,12877824,0,0,0,0
1706578221,3.0010429308443793,12877824,0,0,0,0
1706578226,2.9985147598180295,12877824,0,0,0,0
1706578231,2.9997406020879698,12877824,0,0,0,0
1706578236,2.9998470150045518,12877824,0,0,0,0
1706578241,3.000244908328721,12877824,0,0,0,0
1706578246,2.9997565091616196,12877824,0,0,0,0
1706578251,2.9991874919467962,12877824,0,0,0,0
1706578256,2.99971295409649,12877824,0,0,0,0
1706578261,3.001018802183859,12877824,0,0,0,0
1706578266,2.998490185146007,12877824,0,0,0,0
1706578271,3.000941268679723,12877824,0,0,0,0
1706578276,2.9992463349417386,12877824,0,0,0,0
1706578281,3.0002818626688503,12877824,0,0,0,0
1706578286,2.997986739757557,12877824,0,0,0,0
1706578291,3.001015952949049,12877824,0,0,0,0
1706578296,2.9981232982031765,12877824,0,0,0,0
1706578301,3.000764704659272,12877824,0,0,0,0
1706578306,3.0001155354268207,12877824,0,0,0,0
1706578311,2.9989556802797654,12877824,0,0,0,0
1706578316,3.0002173202719837,12877824,0,0,0,0
1706578321,3.5892027164280362,12877824,0,0,0,0
1706578326,3.9995329048324457,12877824,0,0,0,0
1706578331,3.9995950723540625,12877824,0,0,0,0
1706578336,3.999592611352025,12877824,0,0,0,0
1706578341,3.998197718447936,12877824,0,0,0,0
1706578346,4.002638265258433,12877824,0,0,0,0
1706578351,3.9961025320756236,12877824,0,0,0,0
1706578356,3.9988396351113735,12877824,0,0,0,0
1706578361,3.999533467410504,12775424,0,0,0,0
1706578366,4.000629277049198,12775424,0,0,0,0
1706578371,3.999133263298117,12775424,0,0,0,0
1706578376,4.000599170575711,12775424,0,0,0,0
1706578381,4.000776393790933,12775424,0,0,0,0
1706578386,3.998937894171454,12775424,0,0,0,0
1706578391,4.00069225700066,12775424,0,0,0,0
1706578396,4.000740370655599,12775424,0,0,0,0
1706578401,3.9985410868874274,12775424,0,0,0,0
1706578406,3.9980752225160083,12775424,0,0,0,0
1706578411,4.000756565114556,12775424,0,0,0,0
1706578416,3.9998477072831014,12775424,0,0,0,0
1706578421,4.000974254242958,12775424,0,0,0,0
1706578426,3.9977582543936014,12775424,0,0,0,0
1706578431,4.0016147186205435,12775424,0,0,0,0
1706578436,3.9977009001899617,12775424,0,0,0,0
1706578441,4.593094910866469,12906496,0,0,0,0
1706578446,5.001749546352,12906496,0,0,0,0
1706578451,4.997481021799254,12906496,0,0,0,0
1706578456,4.999695216480945,12906496,0,0,0,0
1706578461,5.003226339789913,12906496,0,0,0,0
1706578466,4.998814872427279,12906496,0,0,0,0
1706578471,4.997288785678677,12906496,0,0,0,0
1706578476,5.00178927186605,12906496,0,0,0,0
1706578481,4.998948131849306,12906496,0,0,0,0
1706578486,5.001668005232915,12906496,0,0,0,0
1706578491,4.998068143490366,12906496,0,0,0,0
1706578496,5.002222586082963,12906496,0,0,0,0
1706578501,4.998973234224636,12906496,0,0,0,0
1706578506,4.997582199483484,12906496,0,0,0,0
1706578511,5.003184392053949,12906496,0,0,0,0
1706578516,4.998971353669589,12906496,0,0,0,0
1706578521,4.999839649527736,12906496,0,0,0,0
1706578526,4.998030852962322,12906496,0,0,0,0
1706578531,5.002243316939535,12906496,0,0,0,0
1706578536,4.998329326277202,12906496,0,0,0,0
1706578541,5.000494603983072,12906496,0,0,0,0
1706578546,4.998573716703342,12791808,0,0,0,0
1706578551,4.997311001067658,12791808,0,0,0,0
1706578556,5.003257645368119,12791808,0,0,0,0
1706578561,5.451409846763813,12922880,0,0,0,0
1706578566,6.001248441792326,12922880,0,0,0,0
1706578571,5.996682554936568,12922880,0,0,0,0
1706578576,6.001964128328331,12922880,0,0,0,0
1706578581,5.998521226939752,12804096,0,0,0,0
1706578586,6.001091107826616,12804096,0,0,0,0
1706578591,5.99975362570094,12804096,0,0,0,0
1706578596,5.9995780611722775,12804096,0,0,0,0
1706578601,6.000525910318524,12804096,0,0,0,0
1706578606,5.997009938771346,12804096,0,0,0,0
1706578611,5.997891162795452,12804096,0,0,0,0
1706578616,6.001715628410832,12804096,0,0,0,0
1706578621,5.999513996208625,12804096,0,0,0,0
1706578626,5.9995115466836655,12804096,0,0,0,0
1706578631,5.999039585381783,12804096,0,0,0,0
1706578636,5.999529507800255,12804096,0,0,0,0
1706578641,5.998702095890506,12804096,0,0,0,0
1706578646,5.998395579725959,12804096,0,0,0,0
1706578651,6.002158383822961,12804096,0,0,0,0
1706578656,5.999602797551696,12804096,0,0,0,0
1706578661,6.000672923775045,12804096,0,0,0,0
1706578666,5.998193952780042,12804096,0,0,0,0
1706578671,6.000897104336903,12804096,0,0,0,0
1706578676,5.998382515840838,12804096,0,0,0,0
