cpu_usage_x,mem_usage_x,net_in_rate_x,net_out_rate_x,disk_in_rate_x,disk_out_rate_x,cpu_usage_y,mem_usage_y,net_in_rate_y,net_out_rate_y,disk_in_rate_y,disk_out_rate_y,avg_lat
3.09,9.77,158.63,347.37,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.09,9.77,158.57,347.35,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.1,9.77,158.51,347.33,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.1,9.77,158.45,347.31,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.1,9.77,158.39,347.3,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.09,9.77,158.41,347.33,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.09,9.77,158.44,347.37,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.08,9.77,158.46,347.41,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.08,9.77,158.49,347.45,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.07,9.77,158.51,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.07,9.77,158.52,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.06,9.77,158.52,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.06,9.77,158.53,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.06,9.77,158.54,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.05,9.77,158.54,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.07,9.77,158.65,347.35,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.08,9.77,158.75,347.23,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9023904330209939
3.1,9.77,158.85,347.11,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.11,9.77,158.96,346.98,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.13,9.77,159.06,346.86,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9584096335219366
3.15,9.77,158.91,346.97,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.17,9.77,158.77,347.09,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.2,9.77,158.62,347.2,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.22,9.77,158.47,347.32,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.32,347.43,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.46,347.35,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.6,347.27,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.74,347.19,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.88,347.11,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,159.02,347.04,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,159.04,346.98,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,159.06,346.92,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,159.08,346.87,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,159.1,346.81,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,159.12,346.76,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,159.01,346.96,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.9,347.15,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.79,347.35,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.68,347.55,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.57,347.74,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.56,347.66,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9151273894085236
3.26,9.77,158.56,347.57,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.55,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.54,347.39,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.53,347.3,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.46,347.37,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.39,347.44,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.32,347.5,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.27,9.77,158.25,347.57,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.27,9.77,158.19,347.63,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.34,347.51,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.49,347.38,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.64,347.26,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.79,347.13,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.94,347.0,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.8,347.08,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.66,347.16,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.51,347.24,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.22,9.77,158.37,347.32,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.22,9.77,158.22,347.4,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9962211578619289
3.24,9.77,158.3,347.4,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.37,347.4,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.28,9.77,158.44,347.4,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.7887451611335388
3.3,9.77,158.52,347.41,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.922140205761604
3.32,9.77,158.59,347.41,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.32,9.77,158.48,347.58,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9983833082563187
3.33,9.77,158.37,347.75,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,158.25,347.93,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9656865305192834
3.35,9.77,158.14,348.1,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.963086545986967
3.35,9.77,158.03,348.27,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.14,348.17,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.25,348.07,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8354506492635234
3.35,9.77,158.36,347.97,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9126945598307213
3.35,9.77,158.47,347.87,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9255565932496604
3.35,9.77,158.58,347.76,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.57,347.73,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.55,347.7,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.982734781919763
3.35,9.77,158.54,347.67,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8824174814373681
3.35,9.77,158.53,347.64,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8173204772667236
3.36,9.77,158.51,347.61,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.56,347.49,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9582697159296752
3.35,9.77,158.6,347.37,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.64,347.25,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.68,347.12,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9412372930865595
3.35,9.77,158.73,347.0,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.36,9.77,158.75,347.01,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9988606495531465
3.36,9.77,158.77,347.02,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8576921872340707
3.36,9.77,158.79,347.03,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.36,9.77,158.81,347.05,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9314190458660259
3.37,9.77,158.83,347.06,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9843162906413314
3.37,9.77,158.74,347.23,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.37,9.77,158.66,347.41,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.37,9.77,158.57,347.59,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.37,9.77,158.49,347.77,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.37,9.77,158.4,347.95,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.36,9.77,158.29,348.03,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.36,9.77,158.18,348.11,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.36,9.77,158.07,348.19,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,157.96,348.28,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,157.85,348.36,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.03,348.18,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.22,348.01,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,158.4,347.84,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,158.59,347.66,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,158.77,347.49,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,158.83,347.33,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8434657351921966
3.34,9.77,158.89,347.18,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8669690505611998
3.34,9.77,158.95,347.03,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,159.01,346.88,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,159.07,346.73,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,159.06,346.85,0.0,0.0,53.89,255.99,1000.0,1000.0,200.0,200.0,1.0
3.33,9.77,159.06,346.97,0.0,0.0,53.79,255.99,1000.0,1000.0,200.0,200.0,1.0
3.32,9.77,159.05,347.1,0.0,0.0,53.68,255.99,1000.0,1000.0,200.0,200.0,1.0
3.31,9.77,159.04,347.22,0.0,0.0,53.57,255.99,1000.0,1000.0,200.0,200.0,1.0
