cpu_usage_x,mem_usage_x,net_in_rate_x,net_out_rate_x,disk_in_rate_x,disk_out_rate_x,cpu_usage_y,mem_usage_y,net_in_rate_y,net_out_rate_y,disk_in_rate_y,disk_out_rate_y,avg_lat
3.6,9.77,159.34,346.78,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.4166286422992536
3.61,9.77,159.33,346.58,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.7084611893277551
3.61,9.77,159.33,346.58,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5725484032305792
3.61,9.77,159.33,346.58,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.7850938611527513
3.61,9.77,159.33,346.58,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.4703594920241373
3.61,9.77,159.33,346.58,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.4337209170490633
3.61,9.77,159.33,346.58,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.6774821997535012
3.61,9.77,159.24,346.72,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.56546097247417
3.61,9.77,159.15,346.85,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.6113913606888702
3.61,9.77,159.05,346.99,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.524406569248502
3.61,9.77,158.96,347.12,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5111143177511014
3.61,9.77,158.86,347.25,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.43075577362823625
3.58,9.77,158.99,346.64,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5335801421150679
3.55,9.77,159.11,346.02,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5699765838285116
3.52,9.77,159.23,345.41,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.00022634458669676242
3.49,9.77,159.36,344.79,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,3.357120004731002e-05
3.49,9.77,159.36,344.79,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,6.731671409955244e-05
3.49,9.77,159.36,344.79,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.0011497370671607287
3.49,9.77,159.36,344.79,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.7466505558653473
3.49,9.77,159.36,344.79,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5391270616255596
3.49,9.77,159.36,344.79,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.4106146892302806
3.51,9.77,159.23,345.24,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.7054425095173268
3.54,9.77,159.09,345.68,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.47929452298226655
3.57,9.77,158.96,346.12,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.6989472531773289
3.6,9.77,158.83,346.57,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.518645849314754
3.62,9.77,158.69,347.01,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.4381158087567179
3.61,9.77,158.76,347.06,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.6253148475551482
3.59,9.77,158.83,347.11,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.545253748007074
3.58,9.77,158.9,347.16,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.6368710991558499
3.56,9.77,158.97,347.21,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.8082369568711253
3.54,9.77,159.04,347.26,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.8172256735900802
3.54,9.77,159.04,347.26,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.637031610896467
3.54,9.77,159.04,347.26,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.4140030243459712
3.54,9.77,159.04,347.26,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.8528547733254762
3.54,9.77,159.04,347.26,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,1.0
3.54,9.77,159.04,347.26,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,1.0
3.52,9.77,159.02,347.22,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.6272462953065989
3.49,9.77,158.99,347.17,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5796655382283253
3.46,9.77,158.97,347.12,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.690934672641426
3.44,9.77,158.94,347.08,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.4541789480048014
3.41,9.77,158.92,347.03,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5533447798708702
3.46,9.77,158.91,346.98,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.540408469699421
3.5,9.77,158.89,346.94,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5528646849932621
3.54,9.77,158.88,346.9,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.7253187975628258
3.58,9.77,158.87,346.85,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.6056009549465016
3.63,9.77,158.85,346.81,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.4369676998521864
3.62,9.77,158.85,346.87,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.6141414517038203
3.62,9.77,158.85,346.94,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.43728155532131036
3.61,9.77,158.85,347.0,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.6309907978413233
3.61,9.77,158.85,347.07,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.4151123800951077
3.6,9.77,158.85,347.13,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5557081681255427
3.6,9.77,158.85,347.13,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.7185873558431753
3.6,9.77,158.85,347.13,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.7500135544613166
3.6,9.77,158.85,347.13,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.7805066647387557
3.6,9.77,158.85,347.13,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5980338029241868
3.6,9.77,158.85,347.13,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.46128278848848686
3.61,9.77,158.87,347.14,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5809607966803543
3.61,9.77,158.89,347.15,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5546433413543852
3.61,9.77,158.9,347.16,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.46312976230726843
3.61,9.77,158.92,347.17,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.4283974040788851
3.62,9.77,158.93,347.18,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5499576520459923
3.61,9.77,159.12,346.95,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5904454659133889
3.61,9.77,159.31,346.72,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.37736665669142544
3.61,9.77,159.5,346.49,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5967816368017737
3.6,9.77,159.69,346.27,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5632656020550904
3.6,9.77,159.87,346.04,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5589775319088603
3.6,9.77,159.87,346.04,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.627878878340555
3.6,9.77,159.87,346.04,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.7113832250071627
3.6,9.77,159.87,346.04,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.0008009788626065276
3.6,9.77,159.87,346.04,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,3.626621377899675e-05
3.6,9.77,159.87,346.04,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,7.531382003434216e-06
3.59,9.77,159.72,346.23,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.000516713497760474
3.59,9.77,159.57,346.43,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5355634011129418
3.58,9.77,159.42,346.63,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5691097393039437
3.57,9.77,159.27,346.82,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.6818047175802895
3.57,9.77,159.12,347.02,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5697509177861408
3.57,9.77,159.01,347.16,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.8305858365513823
3.56,9.77,158.9,347.3,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.35532585823778434
3.56,9.77,158.79,347.44,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5035722910848188
3.56,9.77,158.68,347.59,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5728038167714058
3.55,9.77,158.57,347.73,0.0,0.0,56.0,255.96,1000.0,1000.0,200.0,200.0,0.5169846993393237
3.57,9.77,158.66,347.65,0.0,0.0,55.89,255.96,1000.0,1000.0,200.0,198.9,0.5283332706407045
3.58,9.77,158.76,347.58,0.0,0.0,55.79,255.96,1000.0,1000.0,200.0,197.79,0.5126038266000232
3.6,9.77,158.85,347.5,0.0,0.0,55.68,255.95,1000.0,1000.0,200.0,196.69,0.6742475167164023
3.61,9.77,158.94,347.43,0.0,0.0,55.57,255.95,1000.0,1000.0,200.0,195.58,0.4001635261665637
3.63,9.77,159.04,347.35,0.0,0.0,55.47,255.95,1000.0,1000.0,200.0,194.48,0.5887980637741103
3.63,9.77,158.99,347.36,0.0,0.0,55.54,255.95,1000.0,1000.0,200.0,193.98,0.5564900433393993
3.63,9.77,158.94,347.37,0.0,0.0,55.61,255.95,1000.0,1000.0,200.0,193.49,0.4810644625887199
3.63,9.77,158.89,347.38,0.0,0.0,55.69,255.95,1000.0,1000.0,200.0,192.99,0.7756809424372648
3.63,9.77,158.85,347.39,0.0,0.0,55.76,255.95,1000.0,1000.0,200.0,192.49,0.7829049362535091
3.63,9.77,158.8,347.4,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.7787743042949221
3.62,9.77,158.76,347.46,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.7763824750541957
3.62,9.77,158.71,347.53,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.6678404374976535
3.62,9.77,158.67,347.59,0.0,0.0,55.84,255.95,1000.0,1000.0,200.0,192.0,0.6749342501764442
3.62,9.77,158.62,347.65,0.0,0.0,55.84,255.95,1000.0,1000.0,200.0,192.0,0.5746086951640597
3.62,9.77,158.58,347.72,0.0,0.0,55.84,255.95,1000.0,1000.0,200.0,192.0,0.5204434720473424
3.62,9.77,158.58,347.72,0.0,0.0,55.84,255.95,1000.0,1000.0,200.0,192.0,0.714748890551413
3.62,9.77,158.58,347.72,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5879143529153144
3.62,9.77,158.58,347.72,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.511848805147127
3.62,9.77,158.58,347.72,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.36767275101087926
3.62,9.77,158.58,347.72,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.4993340341846508
3.62,9.77,158.6,347.59,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5654858533043331
3.62,9.77,158.61,347.47,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5545900981493298
3.62,9.77,158.63,347.34,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.6237273158203525
3.62,9.77,158.64,347.21,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5142251882670168
3.62,9.77,158.66,347.09,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.37919526329118586
3.62,9.77,158.68,347.04,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.6350217682299041
3.61,9.77,158.69,346.99,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5828531565005052
3.61,9.77,158.71,346.95,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.636980650406042
3.61,9.77,158.72,346.9,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5427665379658891
3.6,9.77,158.74,346.85,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5290152603486177
3.6,9.77,158.74,347.0,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5441153577059874
3.6,9.77,158.74,347.14,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.4032284516929068
3.61,9.77,158.74,347.29,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.6384410075662321
3.61,9.77,158.74,347.44,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5344281405132719
3.61,9.77,158.73,347.58,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5253324388135274
3.61,9.77,158.71,347.55,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.5179140381557868
3.62,9.77,158.69,347.52,0.0,0.0,55.84,255.95,1000.0,1000.0,200.0,192.0,0.5549351604936429
3.62,9.77,158.67,347.49,0.0,0.0,55.84,255.95,1000.0,1000.0,200.0,192.0,0.5601705433051433
3.62,9.77,158.65,347.47,0.0,0.0,55.84,255.95,1000.0,1000.0,200.0,192.0,0.499260138216028
3.63,9.77,158.63,347.44,0.0,0.0,55.85,255.95,1000.0,1000.0,200.0,192.0,0.5775975113600348
3.58,9.77,158.62,347.09,0.0,0.0,55.85,255.95,1000.0,1000.0,200.0,192.0,0.5520128246021575
3.53,9.77,158.62,346.75,0.0,0.0,55.85,255.95,1000.0,1000.0,200.0,192.0,0.09676576641375037
3.48,9.77,158.62,346.4,0.0,0.0,55.85,255.95,1000.0,1000.0,200.0,192.0,1.6768138333646996e-05
3.43,9.77,158.62,346.06,0.0,0.0,55.85,255.95,1000.0,1000.0,200.0,192.0,1.208394426187973e-06
3.38,9.77,158.62,345.72,0.0,0.0,55.85,255.95,1000.0,1000.0,200.0,192.0,1.4515086516736538e-05
3.4,9.77,158.68,345.97,0.0,0.0,55.84,255.95,1000.0,1000.0,200.0,192.0,0.28855833858793334
3.42,9.77,158.74,346.22,0.0,0.0,55.84,255.95,1000.0,1000.0,200.0,192.0,0.5240804897836561
3.45,9.77,158.81,346.48,0.0,0.0,55.84,255.95,1000.0,1000.0,200.0,192.0,0.7550630675824723
3.47,9.77,158.87,346.73,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.764091295673474
3.49,9.77,158.93,346.99,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.7430692762878444
3.52,9.77,159.06,346.85,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.7961242598354538
3.54,9.77,159.2,346.71,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.7614125137375213
3.56,9.77,159.33,346.57,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.8161574411853172
3.58,9.77,159.47,346.43,0.0,0.0,55.83,255.95,1000.0,1000.0,200.0,192.0,0.7644000509212867
