cpu_usage_x,mem_usage_x,net_in_rate_x,net_out_rate_x,disk_in_rate_x,disk_out_rate_x,cpu_usage_y,mem_usage_y,net_in_rate_y,net_out_rate_y,disk_in_rate_y,disk_out_rate_y,avg_lat
3.47,9.77,158.76,347.0,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6473112718118145
3.49,9.77,158.79,347.06,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.547360305291681
3.51,9.77,158.82,347.13,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.9360859310885382
3.53,9.77,158.85,347.19,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.40615841936766783
3.54,9.77,158.88,347.26,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5939869081582534
3.56,9.77,158.91,347.32,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.574450125047877
3.55,9.77,158.86,347.28,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.4985487006344852
3.54,9.77,158.82,347.24,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5900252183675384
3.54,9.77,158.78,347.2,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.29839355780825694
3.53,9.77,158.73,347.16,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.4377873450894223
3.52,9.77,158.69,347.11,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6820993208480084
3.53,9.77,158.83,347.14,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5987003837972554
3.54,9.77,158.98,347.17,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5754240682567007
3.55,9.77,159.12,347.19,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.672808861051934
3.56,9.77,159.26,347.22,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.15604856594849698
3.57,9.77,159.4,347.24,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5229298259099663
3.57,9.77,159.37,347.21,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.627033067816922
3.57,9.77,159.34,347.17,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5868629275300551
3.57,9.77,159.31,347.14,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5775374443423923
3.57,9.77,159.28,347.11,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.48321866751767495
3.56,9.77,159.25,347.07,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.30130808484493327
3.57,9.77,159.21,347.04,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.4859944864009544
3.57,9.77,159.18,347.0,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5053500103402017
3.58,9.77,159.14,346.96,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6472944419375367
3.58,9.77,159.11,346.92,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.843187437421241
3.59,9.77,159.07,346.89,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.8493669259447972
3.59,9.77,159.12,346.85,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.3079511846394542
3.58,9.77,159.18,346.82,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.7289646785993874
3.58,9.77,159.23,346.79,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.7475455792432322
3.57,9.77,159.29,346.75,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.7731609788548783
3.57,9.77,159.34,346.72,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6061959471776307
3.57,9.77,159.38,346.61,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.8148803388645306
3.57,9.77,159.42,346.5,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.8445089033860342
3.57,9.77,159.45,346.39,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.8024642285395985
3.57,9.77,159.49,346.28,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.8400095652560737
3.57,9.77,159.53,346.17,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.7086014785314149
3.57,9.77,159.45,346.36,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.4136140443523249
3.57,9.77,159.38,346.55,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5862646325262986
3.56,9.77,159.31,346.74,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.45663540836800054
3.56,9.77,159.23,346.93,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5521431150024262
3.56,9.77,159.16,347.12,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6212423596481514
3.56,9.77,159.05,347.09,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5736212176824578
3.56,9.77,158.95,347.05,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5377497369512079
3.56,9.77,158.84,347.01,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.3256747809505831
3.57,9.77,158.74,346.98,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5799821220317114
3.57,9.77,158.63,346.94,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.7235540712812449
3.57,9.77,158.81,346.91,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.609941639098993
3.57,9.77,159.0,346.88,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5641258015290979
3.57,9.77,159.18,346.85,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.4146958164154513
3.57,9.77,159.36,346.82,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.20324766884851317
3.57,9.77,159.54,346.79,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6221089753883354
3.57,9.77,159.38,346.91,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6329347137454026
3.56,9.77,159.22,347.04,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5727213389603357
3.56,9.77,159.06,347.17,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5412954667284863
3.56,9.77,158.9,347.3,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.3085843664277886
3.56,9.77,158.74,347.42,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5829674069153541
3.57,9.77,158.9,347.17,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.4488466438620987
3.57,9.77,159.07,346.92,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5091554022957262
3.57,9.77,159.23,346.67,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5603285336739504
3.57,9.77,159.4,346.42,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.04942257378261775
3.57,9.77,159.57,346.17,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6154300421576324
3.57,9.77,159.51,346.24,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6044804199136584
3.57,9.77,159.45,346.3,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.4487622686245736
3.56,9.77,159.39,346.37,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.2627700405031159
3.56,9.77,159.33,346.43,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5907124075882555
3.55,9.77,159.28,346.5,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5812397248001543
3.56,9.77,159.18,346.61,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5797188699110621
3.57,9.77,159.08,346.72,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5853718457026851
3.57,9.77,158.98,346.83,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.36922539310290253
3.58,9.77,158.89,346.94,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.7833826539537091
3.59,9.77,158.79,347.05,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6158893242600063
3.59,9.77,158.69,347.14,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6526815114515087
3.58,9.77,158.6,347.22,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6552201453793332
3.58,9.77,158.5,347.3,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.4763559071716871
3.58,9.77,158.41,347.38,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.30212332017712873
3.58,9.77,158.31,347.46,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.48993918883373727
3.58,9.77,158.55,347.26,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5253545032393072
3.58,9.77,158.79,347.06,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5187008286886367
3.58,9.77,159.04,346.86,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5381058451358736
3.58,9.77,159.28,346.66,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.45794050731380836
3.58,9.77,159.52,346.46,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5329615480041637
3.58,9.77,159.39,346.64,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5358344647672258
3.58,9.77,159.26,346.81,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6374917137966942
3.58,9.77,159.14,346.98,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5670771032111818
3.58,9.77,159.01,347.15,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.589992177880452
3.58,9.77,158.88,347.32,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.618912112138087
3.58,9.77,159.02,347.11,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.32502798261661736
3.58,9.77,159.15,346.89,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5486020300863349
3.58,9.77,159.29,346.68,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.577762727873119
3.58,9.77,159.42,346.46,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6001377900789273
3.58,9.77,159.56,346.24,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5988069619507456
3.58,9.77,159.53,346.34,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.45902894954790946
3.59,9.77,159.49,346.43,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.4041391619748663
3.59,9.77,159.46,346.52,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5713735957506599
3.59,9.77,159.42,346.61,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.7135234331983482
3.59,9.77,159.39,346.7,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6365030940242662
3.59,9.77,159.41,346.69,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.3657043715405895
3.59,9.77,159.42,346.67,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.44131869505842214
3.59,9.77,159.44,346.66,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6089324116156379
3.59,9.77,159.46,346.64,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.34174309787415824
3.59,9.77,159.47,346.63,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5862845658626693
3.59,9.77,159.4,346.67,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5875769869100473
3.59,9.77,159.34,346.71,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5825804450427214
3.59,9.77,159.27,346.75,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.4917690909479216
3.6,9.77,159.2,346.79,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.743168854242441
3.6,9.77,159.14,346.83,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.769549500220666
3.6,9.77,159.1,346.86,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6223765397699716
3.6,9.77,159.07,346.89,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.6280547090416397
3.6,9.77,159.03,346.93,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.620178462264232
3.6,9.77,159.0,346.96,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5848651331225216
3.6,9.77,158.96,346.99,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5158981070278708
3.6,9.77,158.92,347.02,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5817537678904483
3.59,9.77,158.88,347.05,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.40361815857536154
3.58,9.77,158.83,347.07,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.2009036176712667
3.58,9.77,158.79,347.1,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.630926440062246
3.57,9.77,158.74,347.13,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.7098639123960158
3.57,9.77,158.87,347.17,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5070873511472241
3.57,9.77,159.0,347.22,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5680464985314049
3.58,9.77,159.12,347.26,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5827121231023614
3.58,9.77,159.25,347.31,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.3723406939077633
3.58,9.77,159.38,347.35,0.0,0.0,56.0,255.99,1000.0,1000.0,200.0,200.0,0.5527618617247138
3.58,9.77,159.28,347.3,0.0,0.0,56.0,255.99,995.91,999.98,200.0,200.0,0.5953653668277431
