Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706414522,0.000038905383363000024,7561216,0,0,0,0
1706414527,0.0000387603154190779,7561216,0,0,0,0
1706414532,0.00003473650300112179,7561216,0,0,0,0
1706414537,0.00005795859728602781,7561216,0,0,0,0
1706414542,0.00005881283095599078,7561216,0,0,0,0
1706414547,0.00005551458733273582,7561216,0,0,0,0
1706414552,0.000057867179659035655,7561216,0,0,0,0
1706414557,0.000050239337136572055,7561216,0,0,0,0
1706414562,0.000060947420799301895,7561216,0,0,0,0
1706414567,0.00006057520528733738,7561216,0,0,0,0
1706414572,0.00006588607594931372,7561216,0,0,0,0
1706414577,0.00006189471855405888,7561216,0,0,0,0
1706414582,0.00005865465182216051,7561216,0,0,0,0
1706414587,0.0000681951934352942,7561216,0,0,0,0
1706414592,0.000068209465195446,7561216,0,0,0,0
1706414597,0.0000610621611853278,7561216,0,0,0,0
1706414602,0.00008689205842054804,7561216,0,0,0,0
1706414607,0.00007039239239222613,7561216,0,0,0,0
1706414612,0.00006802696319611305,7561216,0,0,0,0
1706414617,0.00006762295390442139,7561216,0,0,0,0
1706414622,0.00007561036363638736,7561216,0,0,0,0
1706414627,0.00006488126531526881,7561216,0,0,0,0
1706414632,0.00006428897415140748,7561216,0,0,0,0
1706414637,0.00006593799719264126,7561216,0,0,0,0
1706414642,0.00007241326285414282,7561216,0,0,0,0
1706414647,0.00005094059960789827,7561216,0,0,0,0
1706414652,0.00006272890759531703,7561216,0,0,0,0
1706414657,0.00007669478617456349,7561216,0,0,0,0
1706414662,0.0000642564595345368,7561216,0,0,0,0
1706414667,0.0000617112850866761,7561216,0,0,0,0
1706414672,0.00008386656170058901,7561216,0,0,0,0
1706414677,0.00007559492140257396,7561216,0,0,0,0
1706414682,0.0000581303783381397,7561216,0,0,0,0
1706414687,0.0000641169825772027,7561216,0,0,0,0
1706414692,0.00006724951409175404,7561216,0,0,0,0
1706414697,0.00006399302325577873,7561216,0,0,0,0
1706414702,0.00006454444175319595,7561216,0,0,0,0
1706414707,0.00007488502069986265,7561216,0,0,0,0
1706414712,0.011889256913021765,7823360,2556852.3546170606,11031.003854533266,0,0
1706414717,0.027683385109118507,7823360,6283326.48694908,26635.43003851091,0,0
1706414722,0.027926712510715122,7823360,6263263.4961439585,26778.920308483288,0,0
1706414727,0.02761728593679672,7823360,6300591.01023587,26905.20694259012,0,0
1706414732,0.027819063906218983,7823360,6274863.301191152,26904.14066931367,0,0
1706414737,0.02879428742250085,7823360,6270213.463241807,27251.1071744907,0,0
1706414742,0.0282277642101472,7823360,6281608.032992648,26745.562130177514,0,0
1706414747,0.027854378545932604,7823360,6284477.174525643,27017.47135074206,0,0
1706414752,0.02743555269494553,7823360,6269206.149286905,26901.6484534173,0,0
1706414757,0.02802163934426339,7823360,6300352.055898951,27244.28916957807,0,0
1706414762,0.027629264251903898,7823360,6261075.94155176,26812.92447005557,0,0
1706414767,0.027953359416174873,7823360,6300754.915872694,26798.70261504156,0,0
1706414772,0.028028083675401952,7823360,6279353.962740765,26977.265550994634,0,0
1706414777,0.028200077169726934,7823360,6277935.870029927,26834.544677212485,0,0
1706414782,0.02796100228050804,7823360,6277148.916761688,26921.32269099202,0,0
1706414787,0.028011385387058434,7823360,6275521.484701555,26766.761411135263,0,0
1706414792,0.028016832155899608,7823360,6288073.568818513,26882.33861144945,0,0
1706414797,0.027569750879249125,7823360,6278939.4294646345,26926.14302461899,0,0
1706414802,0.027623376488868485,7823360,6276109.78767478,26887.622993267738,0,0
1706414807,0.027528315454548036,7823360,6287974.090909091,26999.999999999996,0,0
1706414812,0.026915163763811683,7823360,6265828.377230247,26817.757009345794,0,0
1706414817,0.02787402148393636,7823360,6300389.368770764,26677.740863787378,0,0
1706414822,0.027532850913374027,7823360,6260297.780396778,26787.271655863286,0,0
1706414827,0.028449824306217186,7823360,6301210.71770335,26741.05263157895,0,0
1706414832,0.028095789343952106,7823360,6267982.555934775,26780.43230944255,0,0
1706414837,0.027574237754420396,7954432,6273972.265712368,26704.09304406173,0,0
1706414842,0.027917304142204887,7827456,6292820.613176778,26908.02348336595,0,0
1706414847,0.027996405515835907,7827456,6268798.365679265,26656.1797752809,0,0
1706414852,0.027688780200933093,7827456,6292612.104876256,26458.221024258757,0,0
1706414857,0.028083450752148877,7831552,6273611.031518625,26896.848137535817,0,0
1706414862,0.028171898919261584,7831552,6279272.727272727,26722.186904005084,0,0
1706414867,0.02812754907734842,7831552,6282363.957597173,26612.48527679623,0,0
1706414872,0.027826662373505364,7835648,6275723.275068997,26387.856485740573,0,0
1706414877,0.02770376255993232,7835648,6287241.192411925,26980.61288305191,0,0
1706414882,0.02776237207778067,7835648,6272938.606073848,26835.481756609133,0,0
1706414887,0.027903096934251265,7966720,6278066.631224526,26842.105263157897,0,0
1706414892,0.03336566523911156,7839744,7405175.350939805,32765.167737330477,0,0
1706414897,0.05585472212853471,7839744,12552686.902754357,54214.72737492974,0,0
1706414902,0.05662056297229096,7839744,12579454.480028788,54291.47175242893,0,0
1706414907,0.05596473568844221,7839744,12556445.20110662,54215.79059374335,0,0
1706414912,0.05577828524590877,7839744,12548185.535197686,54696.62487945998,0,0
1706414917,0.05726241080344997,7839744,12554103.949160237,53821.60689968226,0,0
1706414922,0.056354284437145005,7839744,12567735.44973545,54355.77449370553,0,0
1706414927,0.05732316595654319,7839744,12575256.497656584,53677.88666382616,0,0
1706414932,0.0560759514661261,7839744,12562215.032018874,53983.82204246714,0,0
