Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706414522,0.000348300829371398,10486472704,0,0,0,0
1706414527,0.00038615953773206646,10486472704,0,0,0,0
1706414532,0.00035812198757694707,10486472704,0,0,0,0
1706414537,1.030199510230145,10486603776,5941135.331077816,12985487.352988562,0,0
1706414542,3.5593850397723634,10486603776,19874711.319930073,43480876.74825175,0,0
1706414547,3.5589766990344867,10486603776,19861326.655668158,43416293.424463816,0,0
1706414552,3.5647647821189703,10486603776,19863496.456478283,43347710.15809558,0,0
1706414557,3.5737868770437826,10486603776,19825570.914973937,43421484.45083588,0,0
1706414562,3.5846094333803205,10486603776,19858923.146884948,43362447.021373354,0,0
1706414567,3.579349169361586,10486603776,19854752.443575617,43407938.51075173,0,0
1706414572,3.5893716637489788,10486603776,19896692.438609287,43347698.760029174,0,0
1706414577,3.584297590433078,10486603776,19891517.539863326,43383612.52847381,0,0
1706414582,3.55374100151736,10486603776,19858684.1395584,43377894.48845441,0,0
1706414587,3.474668961234307,10486476800,19845542.709037635,43375075.726842456,0,0
1706414592,3.5590999563937817,10486476800,19863569.38451056,43415187.3722462,0,0
1706414597,3.5229076675951787,10486476800,19836295.894428153,43389350.439882696,0,0
1706414602,3.5718946535633758,10486476800,19925286.666666668,43405051.72413793,0,0
1706414607,3.564084702306136,10486476800,19906348.241323084,43384286.512928024,0,0
1706414612,3.5897349798412894,10486476800,19883858.253968254,43360791.746031746,0,0
1706414617,3.5711938725251393,10486476800,19917562.530178655,43340015.69290198,0,0
1706414622,3.5749301103481783,10486476800,19940890.796703294,43271215.43040293,0,0
1706414627,3.5573657781983368,10486476800,19894682.05904618,43390103.330809996,0,0
1706414632,3.568610218395079,10486476800,19829152.62897643,43368048.7885281,0,0
1706414637,3.5653886481969885,10486476800,19942549.536560245,43348389.90731204,0,0
1706414642,3.564081896955591,10486476800,19842394.720034063,43427897.59420907,0,0
1706414647,3.574491474029147,10486476800,19945689.99453253,43271191.54364862,0,0
1706414652,3.5517207831707722,10486476800,19909608.53658537,43312133.90243903,0,0
