Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706547363,0.0004026306633482017,10486562816,0,0,0,0
1706547368,0.0003668964505749035,10486562816,0,0,0,0
1706547373,0.0003703323360903772,10486562816,0,0,0,0
1706547378,0.0003388672232101488,10486562816,0,0,0,0
1706547383,3.1342105061904553,10486693888,18466061.372479662,40386364.16696145,0,0
1706547388,3.3512098556771783,10486693888,19902456.430666108,43320855.25764558,0,0
1706547393,3.3910332975044066,10486571008,19907522.178667214,43425068.49597689,0,0
1706547398,3.4149927913055143,10486571008,19817999.597504526,43409328.43630509,0,0
1706547403,3.3991514228623068,10486571008,19838996.721983198,43421296.25076828,0,0
1706547408,3.4087153246263138,10486571008,19851026.123703416,43405716.09681137,0,0
1706547413,3.4034678195086236,10486571008,19795218.363199703,43522038.24127101,0,0
1706547418,3.409277212134799,10486571008,19853663.250666123,43420817.79053085,0,0
1706547423,3.4051348819909895,10486571008,19802929.237288136,43432640.6779661,0,0
1706547428,3.415553554221405,10486571008,19906029.26931986,43362544.53569173,0,0
1706547433,3.4081426851221273,10486571008,19835215.311004784,43383287.53702438,0,0
1706547438,3.3991571309095656,10486571008,19888556.959268134,43338164.452189066,0,0
1706547443,3.4153216940576483,10486571008,19863078.835657973,43397690.570042446,0,0
1706547448,3.406251324824985,10486571008,19864614.385150813,43417777.958236665,0,0
1706547453,3.412878167724274,10486571008,19860245.42398207,43385608.14344415,0,0
1706547458,3.404221112417872,10486571008,19831782.684149634,43413043.38603934,0,0
1706547463,3.4008187568240076,10486571008,19844005.232029118,43411998.63512284,0,0
1706547468,3.3951621194475265,10486571008,19871566.238894373,43394832.181638695,0,0
1706547473,3.4133458613368806,10486571008,19817829.260013577,43445275.62797013,0,0
1706547478,3.39737105836133,10486571008,19899148.49428868,43333950.363447554,0,0
1706547483,3.403682565349485,10486571008,19865252.178370066,43359457.20143516,0,0
1706547488,3.4160444086132826,10486571008,19827927.521008406,43414358.823529415,0,0
1706547493,3.389533876213207,10486571008,19967248.66979656,43352089.514866985,0,0
1706547498,3.3973028615131216,10486571008,19792355.87761675,43415675.523349434,0,0
1706547503,3.3990928851046487,10486571008,19836041.85731232,43424894.42467379,0,0
1706547508,3.3902868383532643,10486571008,19865811.53563556,43351853.23291697,0,0
1706547513,3.395370094121374,10486571008,19878928.757602084,43376248.18997973,0,0
1706547518,3.3933273449005754,10486571008,19856908.867858395,43372413.59971959,0,0
1706547523,3.4031704079684886,10486571008,19759167.071197413,43502521.642394826,0,0
1706547528,3.374332693704768,10486571008,19852043.692583464,43464660.318171635,0,0
1706547533,3.373690169377374,10486571008,19816875.901391916,43442629.716585614,0,0
1706547538,3.3877183147351873,10486571008,19878614.93123772,43371193.90962672,0,0
