Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706548143,0.9997901718243949,35145695232,0,0,0,0
1706548148,1.0001735031107848,35145695232,0,0,0,0
1706548153,1.0002168406651561,35145695232,0,0,0,0
1706548158,0.9998174974474495,35145695232,0,0,0,0
1706548163,0.9993741117882926,35145695232,0,0,0,0
1706548168,1.0006387359324442,35145695232,0,0,0,0
1706548173,0.9997536493309976,35145695232,0,0,0,0
1706548178,0.9997994620633478,35145695232,0,0,0,0
1706548183,1.0000065912834284,35145695232,0,0,0,0
1706548188,1.0006104587452467,35145695232,0,0,0,0
1706548193,0.9997824757649455,35145695232,0,0,0,0
1706548198,0.9996863551073005,35145695232,0,0,0,0
1706548203,1.000675467024411,35145695232,0,0,0,0
1706548208,0.9994579400475154,35145695232,0,0,0,0
1706548213,1.0000048168428453,35145695232,0,0,0,0
1706548218,1.0002173082928836,35145695232,0,0,0,0
1706548223,0.9996886361092714,35145641984,0,0,0,0
1706548228,0.999718673555882,38137491456,0,0,0,0
1706548233,1.0001943472249857,40165306368,0,0,0,0
1706548238,0.9997461585777623,40165306368,0,0,0,0
1706548243,0.9998489954666364,40165306368,0,0,0,0
1706548248,1.0006495869984702,40165306368,0,0,0,0
1706548253,0.9994254588736654,40165306368,0,0,0,0
1706548258,1.0001987333974856,40165306368,0,0,0,0
1706548263,0.9998033107754105,40165306368,0,0,0,0
1706548268,1.000630846282017,40165228544,0,0,0,0
1706548273,1.0000055889336579,40165228544,0,0,0,0
1706548278,0.9994347233111783,40165228544,0,0,0,0
1706548283,0.9997726515752582,40165228544,0,0,0,0
1706548288,1.0003937615803304,40165228544,0,0,0,0
1706548293,1.0003367258171263,40165228544,0,0,0,0
1706548298,0.9994466689000538,40165228544,0,0,0,0
1706548303,1.0002030525280128,40165228544,0,0,0,0
1706548308,0.9998324116427935,40165228544,0,0,0,0
1706548313,1.0000048926087364,40165228544,0,0,0,0
1706548318,0.9997723454799743,40165228544,0,0,0,0
1706548323,1.0001666703793726,40165228544,0,0,0,0
1706548328,1.0004478699601111,40165228544,15.507310589277802,0,0,0
1706548333,1.0000055128204992,40165228544,0,0,0,0
1706548338,0.9998445806503408,40165228544,0,0,0,0
1706548343,0.9995907188664506,40165228544,0,0,0,0
1706548348,1.0003762009380817,40350826496,0,0,0,0
1706548353,0.9995015628615492,45184892928,0,0,0,0
1706548358,1.0002502714996377,45184892928,0,0,0,0
1706548363,0.9999178756281959,45184798720,0,0,0,0
1706548368,0.9997966344511173,45184798720,0,0,0,0
1706548373,0.9998250023701334,45184798720,0,0,0,0
1706548378,1.0000067981999563,45184798720,0,0,0,0
1706548383,0.9998283823895097,45184798720,0,0,0,0
1706548388,1.0002469666425917,45184778240,0,0,0,0
1706548393,1.0002457071479898,45184778240,0,0,0,0
1706548398,0.9998391886444357,45184778240,0,0,0,0
1706548403,1.0000059259754872,45184778240,0,0,0,0
1706548408,1.0000069644569123,45184778240,0,0,0,0
1706548413,1.0004185920889885,45184778240,0,0,0,0
1706548418,1.000007018292604,45184778240,0,0,0,0
1706548423,0.9991455105512815,45184778240,0,0,0,0
1706548428,1.0003630189353696,45184778240,0,0,0,0
1706548433,0.9998126812973238,45184778240,0,0,0,0
1706548438,1.0004086492566746,45184778240,0,0,0,0
1706548443,0.9997998267846456,45184778240,0,0,0,0
1706548448,1.000398488640798,45184778240,0,0,0,0
1706548453,0.9994408901680172,45184778240,0,0,0,0
1706548458,1.0000068804944697,45184778240,0,0,0,0
1706548463,1.000743913000712,45184778240,0,0,0,0
1706548468,0.9993356613874401,45185433600,0,0,0,0
1706548473,1.000454115862106,49762467840,0,0,0,0
