Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706435880,0.00032422412785171534,10486484992,0,0,0,0
1706435885,0.00032218898512069606,10486484992,0,0,0,0
1706435890,0.00036650913461858754,10486484992,0,0,0,0
1706435895,1.749042260175332,10486484992,10097780.136319377,22130076.923076924,0,0
1706435900,3.4701470787276114,10486484992,19838396.202261575,43457863.238745466,0,0
1706435905,3.484818844021941,10486484992,19829039.98416469,43457526.920031674,0,0
1706435910,3.4551662960112783,10486484992,19901472.111969918,43384251.30561939,0,0
1706435915,3.3220379053999984,10486484992,19862118.644067798,43353260.543949544,0,0
1706435920,3.3220379053999984,10486484992,19862118.644067798,43353260.543949544,0,0
1706435925,3.508842415727768,10486484992,19816281.883731414,43404963.271744035,0,0
1706435930,3.552186286253797,10486484992,19913435.422960725,43315422.77190332,0,0
1706435935,3.565245983126768,10486484992,19908917.506444808,43359641.90297633,0,0
1706435940,3.565245983126768,10486484992,19908917.506444808,43359641.90297633,0,0
1706435945,3.5353087511471215,10486484992,19914908.944954127,43378552.98165137,0,0
1706435950,3.576828330901579,10486484992,19939746.566523604,43337715.2360515,0,0
1706435955,3.576828330901579,10486484992,19939746.566523604,43337715.2360515,0,0
1706435960,3.4872489933562067,10486484992,19904314.08126757,43296865.576284185,0,0
1706435965,3.5827555599674064,10486484992,19882911.783238813,43390215.92102499,0,0
1706435970,3.568929461088375,10486484992,19788774.102896668,43436597.70860354,0,0
1706435975,3.568929461088375,10486484992,19788774.102896668,43436597.70860354,0,0
1706435980,3.5278472341831866,10486484992,19908805.58968059,43306659.55159705,0,0
1706435985,3.5005241042839423,10486484992,19889599.83831851,43315352.73511183,0,0
1706435990,3.556725840381029,10486484992,19894318.140215997,43401795.5335896,0,0
1706435995,3.511261262146937,10486484992,19879039.09010601,43366166.29858658,0,0
1706436000,3.567232232651789,10486484992,19826979.353852037,43433685.71974766,0,0
1706436005,3.574819129094495,10486484992,19987865.51724138,43301701.29310345,0,0
1706436010,3.5026243734749607,10486484992,19870215.75461833,43353216.80027884,0,0
1706436015,3.561866518194349,10486484992,19861504.822446294,43376091.84568172,0,0
1706436020,3.561866518194349,10486484992,19861504.822446294,43376091.84568172,0,0
1706436025,3.518032477297504,10486484992,19865829.457364343,43386264.67331119,0,0
1706436030,3.445253408468146,10486484992,19772525.465330333,43455436.285538964,0,0
1706436035,3.445253408468146,10486484992,19772525.465330333,43455436.285538964,0,0
1706436040,3.5715211545720646,10486484992,19901768.418126218,43350721.99054768,0,0
1706436045,3.5621038437334143,10486484992,19885104.002796713,43379109.596224435,0,0
1706436050,3.3900385950844174,10486484992,19927740.343744226,43324049.713546485,0,0
1706436055,3.487808595330237,10486484992,19879794.604398098,43372824.30287917,0,0
1706436060,3.574462594077952,10486484992,19866614.355231144,43357054.744525544,0,0
1706436065,3.585769795748174,10486484992,19909217.90870074,43358300.81935232,0,0
1706436070,3.585769795748174,10486484992,19909217.90870074,43358300.81935232,0,0
1706436075,3.508506012229558,10486484992,19801449.743213497,43464782.342871115,0,0
1706436080,3.334112783739534,10486484992,19834675.609756097,43399400.20325203,0,0
1706436085,3.55263745738318,10486484992,19878254.901960783,43358988.995598234,0,0
1706436090,3.492026126194183,10486484992,19856207.56320374,43419581.89929892,0,0
1706436095,3.492026126194183,10486484992,19856207.56320374,43419581.89929892,0,0
1706436100,3.5159742366796323,10486484992,19852517.299936317,43416303.12035661,0,0
1706436105,3.57589214183399,10486484992,19802365.22777004,43440131.68888005,0,0
1706436110,3.57589214183399,10486484992,19802365.22777004,43440131.68888005,0,0
1706436115,3.57079636866813,10486484992,19846789.779067174,43433769.24793573,0,0
